Date,Team,basic_MP,basic_FG,basic_FGA,basic_FG%,basic_3P,basic_3PA,basic_3P%,basic_FT,basic_FTA,basic_FT%,basic_ORB,basic_DRB,basic_TRB,basic_AST,basic_STL,basic_BLK,basic_TOV,basic_PF,basic_PTS,advanced_MP,advanced_TS%,advanced_eFG%,advanced_3PAr,advanced_FTr,advanced_ORB%,advanced_DRB%,advanced_TRB%,advanced_AST%,advanced_STL%,advanced_BLK%,advanced_TOV%,advanced_USG%,advanced_ORtg,advanced_DRtg
2024-11-10,Orlando Magic,240.0,41.666666666666664,86.66666666666667,0.48133333333333334,12.666666666666666,40.333333333333336,0.307,22.333333333333332,28.0,0.809,12.333333333333334,32.0,44.333333333333336,26.333333333333332,7.333333333333333,6.333333333333333,14.0,20.0,118.33333333333333,240.0,0.598,0.5539999999999999,0.4643333333333333,0.3256666666666667,30.46666666666667,78.26666666666667,54.5,63.300000000000004,7.6000000000000005,12.700000000000001,12.4,100.0,122.93333333333332,102.60000000000001
2024-11-10,Philadelphia 76ers,248.33333333333334,36.0,84.0,0.4286666666666667,12.0,35.666666666666664,0.324,19.0,24.666666666666668,0.773,8.0,28.666666666666668,36.666666666666664,21.0,8.666666666666666,3.3333333333333335,13.333333333333334,21.0,103.0,248.33333333333334,0.5426666666666667,0.49899999999999994,0.42133333333333334,0.29633333333333334,17.166666666666668,70.93333333333334,42.06666666666666,58.03333333333333,8.733333333333333,6.733333333333333,12.200000000000001,100.0,104.26666666666667,112.93333333333334
2024-11-10,Phoenix Suns,245.0,40.6,90.2,0.45339999999999997,15.0,44.0,0.3424,16.4,20.2,0.8068,9.8,39.4,49.2,26.6,6.6,6.4,13.4,16.2,112.6,245.0,0.5714,0.5364,0.48360000000000003,0.22820000000000001,21.36,78.22,50.68,65.94,6.42,11.1,11.959999999999999,100.0,111.28,109.8
2024-11-10,Portland Trail Blazers,240.0,38.666666666666664,92.0,0.424,11.0,37.333333333333336,0.308,21.0,28.0,0.7560000000000001,16.333333333333332,27.0,43.333333333333336,23.333333333333332,8.666666666666666,5.333333333333333,19.666666666666668,19.666666666666668,109.33333333333333,240.0,0.527,0.48600000000000004,0.40599999999999997,0.309,34.03333333333333,67.66666666666667,48.93333333333334,60.06666666666666,8.5,10.533333333333333,15.799999999999999,100.0,108.0,121.63333333333333
2024-11-10,Sacramento Kings,250.0,46.2,93.8,0.4934,10.0,33.6,0.3016,18.0,22.0,0.8064,10.6,38.4,49.0,24.2,9.2,4.6,14.6,22.0,120.4,250.0,0.5826,0.5468,0.35700000000000004,0.2338,24.48,79.66,53.54,52.660000000000004,8.68,10.239999999999998,12.32,100.0,114.97999999999999,108.72
2024-11-10,Toronto Raptors,240.0,43.8,91.8,0.47759999999999997,10.6,33.4,0.31799999999999995,14.8,21.2,0.7003999999999999,11.8,28.2,40.0,30.4,7.6,3.2,13.6,24.2,113.0,240.0,0.5592,0.5352,0.3632,0.23280000000000003,28.860000000000003,70.36,49.06,69.1,7.639999999999999,6.38,11.9,100.0,115.2,124.51999999999998
2024-11-10,Washington Wizards,240.0,37.333333333333336,85.33333333333333,0.43933333333333335,13.333333333333334,37.333333333333336,0.3456666666666666,18.333333333333332,23.333333333333332,0.7879999999999999,9.0,31.333333333333332,40.333333333333336,23.666666666666668,8.333333333333334,6.0,17.666666666666668,25.666666666666668,106.33333333333333,240.0,0.5569999999999999,0.517,0.43933333333333335,0.2786666666666667,21.23333333333333,73.83333333333333,47.73333333333333,63.4,7.966666666666666,12.800000000000002,15.700000000000001,100.0,103.96666666666665,120.43333333333334
2024-11-11,Brooklyn Nets,246.25,38.0,85.0,0.44975,14.75,41.0,0.3575,16.75,19.25,0.8665,11.0,30.75,41.75,24.0,6.0,3.0,17.25,18.75,107.5,246.25,0.57925,0.5385,0.48975,0.23149999999999998,26.425,78.85,51.650000000000006,63.225,6.1,5.975,15.725,100.0,110.75,109.275
2024-11-11,Chicago Bulls,240.0,42.75,88.5,0.48275,14.0,36.25,0.38625,15.5,20.25,0.76,9.25,34.0,43.25,28.75,7.25,4.5,14.5,19.0,115.0,240.0,0.5902499999999999,0.56175,0.41000000000000003,0.22875,21.7,75.9,49.349999999999994,67.05,7.225,8.774999999999999,12.95,100.0,114.4,121.375
2024-11-11,Cleveland Cavaliers,240.0,44.5,91.5,0.48625,14.75,38.5,0.38675000000000004,14.75,19.0,0.77125,10.75,33.0,43.75,27.75,8.25,5.0,10.75,18.5,118.5,240.0,0.59375,0.5665,0.4215,0.21,24.875,77.35,50.675,62.075,8.275,8.65,9.700000000000001,100.0,120.17500000000001,114.625
2024-11-11,Houston Rockets,246.25,45.25,94.5,0.48074999999999996,9.5,32.0,0.2905,16.0,20.5,0.7657499999999999,14.25,36.25,50.5,22.25,9.0,6.75,13.75,20.5,116.0,246.25,0.562,0.5297499999999999,0.33525,0.218,31.575,79.3,55.625,48.65,8.95,12.775,11.75,100.0,116.525,104.3
2024-11-11,Los Angeles Clippers,240.0,40.666666666666664,83.66666666666667,0.48700000000000004,14.666666666666666,33.0,0.4403333333333334,19.666666666666668,25.0,0.7953333333333333,13.666666666666666,34.0,47.666666666666664,26.0,7.666666666666667,3.0,21.0,21.333333333333332,115.66666666666667,240.0,0.612,0.5760000000000001,0.39633333333333337,0.301,33.766666666666666,78.86666666666666,56.699999999999996,63.46666666666667,7.666666666666667,6.433333333333334,18.166666666666668,100.0,116.10000000000001,112.36666666666667
2024-11-11,New Orleans Pelicans,240.0,42.0,91.4,0.4588,12.2,32.2,0.3816,16.4,19.0,0.8648,13.0,27.2,40.2,25.2,8.0,4.4,12.6,16.0,112.6,240.0,0.5640000000000001,0.526,0.3544,0.2092,28.880000000000003,72.06,48.760000000000005,60.1,8.34,8.34,11.24,100.0,116.7,124.52000000000001
2024-11-11,Oklahoma City Thunder,240.0,43.166666666666664,89.66666666666667,0.48133333333333334,14.666666666666666,38.0,0.38400000000000006,17.5,21.333333333333332,0.8141666666666666,8.5,31.0,39.5,26.166666666666668,12.0,6.833333333333333,12.333333333333334,20.5,118.5,240.0,0.5973333333333334,0.5630000000000001,0.42366666666666664,0.2373333333333333,19.783333333333335,69.75,45.46666666666667,60.68333333333334,11.933333333333332,13.066666666666668,11.1,100.0,117.96666666666665,107.16666666666667
2024-11-11,Sacramento Kings,248.33333333333334,45.0,93.33333333333333,0.48266666666666663,10.0,34.333333333333336,0.29516666666666663,16.333333333333332,19.833333333333332,0.8201666666666667,10.333333333333334,36.666666666666664,47.0,23.166666666666668,9.5,4.5,14.0,20.666666666666668,116.33333333333333,248.33333333333334,0.5696666666666667,0.5363333333333333,0.36716666666666664,0.21133333333333335,23.733333333333334,79.35000000000001,52.23333333333333,51.583333333333336,9.15,10.25,12.0,100.0,112.60000000000001,110.88333333333333
2024-11-11,San Antonio Spurs,240.0,41.0,84.4,0.4866,15.6,41.4,0.3726,14.0,16.6,0.8614,10.0,33.8,43.8,29.8,6.8,6.0,16.8,17.6,111.6,240.0,0.6098,0.579,0.491,0.1968,24.94,76.96000000000001,52.58,72.36,7.06,12.16,15.440000000000001,100.0,116.34,108.5
2024-11-11,Washington Wizards,240.0,37.0,86.0,0.43174999999999997,12.75,35.75,0.348,16.0,20.75,0.764,8.75,30.0,38.75,23.0,9.75,5.75,18.0,23.5,102.75,240.0,0.5405,0.5057499999999999,0.4175,0.246,20.0,70.5,45.05,62.125,9.45,11.55,16.0,100.0,100.825,116.9
2024-11-12,Atlanta Hawks,240.0,45.0,94.0,0.47940000000000005,12.4,34.8,0.3556,15.2,19.6,0.7708,14.6,29.2,43.8,29.2,11.0,3.8,17.4,19.4,117.6,240.0,0.5751999999999999,0.5456000000000001,0.371,0.2088,32.160000000000004,74.74,51.86,65.02000000000001,10.82,7.959999999999999,14.5,100.0,115.55999999999999,119.62
2024-11-12,Boston Celtics,246.25,39.5,85.5,0.46399999999999997,17.25,49.75,0.34975,17.5,21.5,0.8140000000000001,6.75,32.75,39.5,24.25,6.0,5.5,14.75,15.75,113.75,246.25,0.6012500000000001,0.5660000000000001,0.5822499999999999,0.2555,16.125,71.125,45.2,61.6,5.975,9.275,13.5,100.0,113.4,111.625
2024-11-12,Charlotte Hornets,248.33333333333334,35.0,89.0,0.39399999999999996,12.333333333333334,44.666666666666664,0.2796666666666667,13.333333333333334,17.333333333333332,0.7493333333333333,9.666666666666666,35.666666666666664,45.333333333333336,21.0,9.0,3.0,19.0,20.666666666666668,95.66666666666667,248.33333333333334,0.49499999999999994,0.4633333333333334,0.49899999999999994,0.19366666666666665,21.96666666666667,80.73333333333333,51.36666666666667,60.03333333333333,8.966666666666667,6.1000000000000005,16.366666666666667,100.0,94.66666666666667,110.8
2024-11-12,Dallas Mavericks,240.0,45.666666666666664,89.0,0.5136666666666666,12.333333333333334,35.333333333333336,0.3456666666666666,15.333333333333334,20.333333333333332,0.755,10.0,30.666666666666668,40.666666666666664,26.666666666666668,8.333333333333334,2.6666666666666665,12.666666666666666,20.333333333333332,119.0,240.0,0.608,0.5826666666666666,0.397,0.2303333333333333,23.900000000000002,68.96666666666665,47.166666666666664,58.36666666666667,8.566666666666666,5.166666666666667,11.4,100.0,121.83333333333333,121.43333333333334
2024-11-12,Detroit Pistons,245.0,41.8,87.8,0.4766,11.2,34.2,0.3276,16.6,22.2,0.7434000000000001,12.0,36.0,48.0,25.0,5.8,6.4,18.4,19.0,111.4,245.0,0.571,0.5406,0.3908,0.25060000000000004,27.02,74.24000000000001,51.86,59.82000000000001,5.720000000000001,10.6,15.959999999999999,100.0,109.42,112.83999999999999
2024-11-12,Golden State Warriors,240.0,42.5,91.5,0.46399999999999997,15.5,42.0,0.36650000000000005,12.5,18.75,0.69175,14.0,29.25,43.25,28.5,10.75,7.5,14.0,20.5,113.0,240.0,0.5660000000000001,0.548,0.45899999999999996,0.205,29.65,70.95,48.725,66.575,10.9,14.15,12.225,100.0,115.725,108.225
2024-11-12,Miami Heat,245.0,42.0,93.2,0.4506,15.2,38.0,0.397,14.4,18.4,0.7846,12.2,33.2,45.4,24.4,11.4,3.8,14.6,19.0,113.6,245.0,0.5614,0.5317999999999999,0.40780000000000005,0.20099999999999998,24.7,75.36,48.98,57.9,11.379999999999999,8.239999999999998,12.7,100.0,112.85999999999999,112.34
2024-11-12,Milwaukee Bucks,240.0,40.75,87.0,0.47,15.5,40.5,0.39575,13.5,19.5,0.6695,9.5,34.0,43.5,22.5,10.25,5.75,13.5,20.0,110.5,240.0,0.579,0.5589999999999999,0.4615,0.22825,21.425,76.45,49.3,55.474999999999994,10.549999999999999,12.75,12.35,100.0,114.25,106.52499999999999
2024-11-12,Minnesota Timberwolves,240.0,42.333333333333336,82.66666666666667,0.5103333333333334,13.333333333333334,36.666666666666664,0.363,17.333333333333332,20.0,0.871,6.666666666666667,28.0,34.666666666666664,24.0,9.0,3.3333333333333335,16.666666666666668,18.333333333333332,115.33333333333333,240.0,0.6296666666666667,0.5910000000000001,0.4463333333333333,0.24733333333333332,19.266666666666666,75.2,47.6,56.73333333333333,9.200000000000001,6.766666666666667,15.466666666666667,100.0,118.03333333333335,120.8
2024-11-12,New York Knicks,240.0,42.833333333333336,87.83333333333333,0.4875,14.166666666666666,34.833333333333336,0.3925,15.0,18.0,0.8175,9.166666666666666,33.0,42.166666666666664,27.333333333333332,8.0,4.0,12.666666666666666,16.833333333333332,114.83333333333333,240.0,0.6006666666666667,0.5685,0.3985,0.20916666666666664,21.916666666666668,78.93333333333332,50.81666666666666,64.10000000000001,8.216666666666667,8.483333333333333,11.716666666666667,100.0,118.38333333333333,114.61666666666667
2024-11-12,Orlando Magic,240.0,42.0,88.25,0.47650000000000003,12.75,41.25,0.304,20.5,25.75,0.804,11.25,32.75,44.0,26.0,8.5,6.5,13.25,20.25,117.25,240.0,0.589,0.5485,0.4665,0.29525,27.025,79.05,52.7,62.0,8.625,13.325,11.75,100.0,120.1,98.725
2024-11-12,Philadelphia 76ers,246.25,34.75,83.75,0.41475,12.5,37.25,0.32625,20.0,24.5,0.81925,8.25,29.25,37.5,20.5,9.0,4.0,13.75,20.75,102.0,246.25,0.53925,0.48875,0.4425,0.2945,17.575,73.075,43.05,58.85,9.075,7.625,12.6,100.0,103.3,112.825
2024-11-12,Phoenix Suns,240.0,42.666666666666664,84.66666666666667,0.504,17.0,39.0,0.4363333333333334,17.333333333333332,22.666666666666668,0.7566666666666667,9.666666666666666,29.666666666666668,39.333333333333336,25.333333333333332,8.0,5.666666666666667,10.333333333333334,16.333333333333332,119.66666666666667,240.0,0.6323333333333333,0.6046666666666667,0.4606666666666667,0.26866666666666666,24.233333333333334,72.2,48.46666666666667,59.43333333333334,8.466666666666667,10.533333333333333,9.833333333333334,100.0,127.56666666666666,122.26666666666667
2024-11-12,Portland Trail Blazers,240.0,39.75,90.0,0.446,12.75,36.0,0.37175,20.25,26.0,0.792,15.0,27.25,42.25,25.0,10.0,5.75,19.75,20.5,112.5,240.0,0.5595,0.51925,0.39975,0.29125,32.575,72.625,50.425,62.5,9.875,12.5,16.275,100.0,111.5,118.225
2024-11-12,Toronto Raptors,240.0,41.5,90.83333333333333,0.45616666666666666,10.333333333333334,32.0,0.325,15.0,21.0,0.717,12.666666666666666,29.666666666666668,42.333333333333336,28.666666666666668,8.166666666666666,3.6666666666666665,15.0,22.0,108.33333333333333,240.0,0.5406666666666667,0.5128333333333334,0.3511666666666667,0.23283333333333334,29.5,71.21666666666667,49.800000000000004,68.7,8.216666666666667,7.95,13.049999999999999,100.0,110.35000000000001,120.46666666666665
2024-11-12,Utah Jazz,240.0,37.333333333333336,87.66666666666667,0.424,12.0,39.333333333333336,0.302,12.0,14.0,0.8433333333333334,13.0,31.666666666666668,44.666666666666664,25.0,6.666666666666667,4.333333333333333,18.666666666666668,17.333333333333332,98.66666666666667,240.0,0.525,0.492,0.44733333333333336,0.16233333333333333,27.666666666666668,75.83333333333333,50.03333333333333,66.36666666666666,6.8999999999999995,8.4,16.466666666666665,100.0,102.10000000000001,116.76666666666667
2024-11-13,Boston Celtics,244.16666666666666,42.333333333333336,92.5,0.4583333333333333,17.833333333333332,50.333333333333336,0.35600000000000004,21.5,26.333333333333332,0.8028333333333334,11.333333333333334,34.166666666666664,45.5,26.0,9.0,4.833333333333333,12.0,16.0,124.0,244.16666666666666,0.5971666666666667,0.5548333333333334,0.5461666666666667,0.2891666666666666,25.03333333333333,80.71666666666667,52.4,61.79999999999999,8.799999999999999,10.049999999999999,10.333333333333334,100.0,122.59999999999998,108.66666666666667
2024-11-13,Brooklyn Nets,244.16666666666666,41.5,85.83333333333333,0.48216666666666663,14.666666666666666,40.5,0.3566666666666667,16.666666666666668,21.666666666666668,0.7841666666666667,7.833333333333333,30.833333333333332,38.666666666666664,28.5,7.333333333333333,3.6666666666666665,12.166666666666666,24.0,114.33333333333333,244.16666666666666,0.5985,0.5676666666666667,0.4716666666666667,0.2585,18.116666666666667,75.14999999999999,46.21666666666667,68.46666666666667,7.5,7.6499999999999995,11.433333333333332,100.0,116.23333333333333,119.89999999999999
2024-11-13,Chicago Bulls,240.0,41.8,89.6,0.4676,16.2,42.8,0.37320000000000003,17.4,22.8,0.7552,11.0,35.4,46.4,29.2,8.0,4.6,16.8,16.4,117.2,240.0,0.5882,0.5568,0.47620000000000007,0.25780000000000003,23.78,76.38,50.22,69.66,7.7,7.62,14.419999999999998,100.0,113.02000000000001,115.32000000000001
2024-11-13,Cleveland Cavaliers,240.0,44.0,90.2,0.4878,15.0,38.8,0.3894,14.6,18.6,0.7817999999999999,10.4,33.8,44.2,27.2,8.2,4.2,10.8,17.6,117.6,240.0,0.5982000000000001,0.5708,0.4314,0.20800000000000002,24.18,76.97999999999999,50.64,61.56,8.32,7.32,9.88,100.0,120.4,114.25999999999999
2024-11-13,Detroit Pistons,245.0,40.0,88.0,0.4554,13.6,36.0,0.3756,13.6,17.4,0.755,11.4,36.8,48.2,25.0,5.0,5.6,16.2,22.0,107.2,245.0,0.562,0.533,0.4136,0.20659999999999998,25.78,82.58,54.8,61.67999999999999,5.1,11.959999999999999,14.52,100.0,110.05999999999999,108.08
2024-11-13,Houston Rockets,245.0,44.6,95.0,0.47119999999999995,10.6,33.6,0.3074,15.2,19.8,0.7538,15.0,37.2,52.2,23.4,8.8,7.6,13.8,19.8,115.0,245.0,0.5558,0.5258,0.3506,0.20939999999999998,32.46,79.52000000000001,56.17999999999999,52.260000000000005,8.76,14.02,11.76,100.0,115.54,104.16
2024-11-13,Indiana Pacers,240.0,41.2,87.8,0.466,12.2,31.6,0.38360000000000005,13.4,19.0,0.7092,8.4,33.0,41.4,27.2,7.0,4.0,13.6,20.0,108.0,240.0,0.5582,0.5352,0.36,0.2162,18.72,74.4,46.9,66.84,7.18,8.5,12.459999999999999,100.0,109.04,114.96
2024-11-13,Los Angeles Clippers,240.0,40.0,86.75,0.46425000000000005,14.5,34.25,0.42225,18.0,22.75,0.79975,12.75,33.5,46.25,26.25,8.25,3.0,18.75,20.0,112.5,240.0,0.584,0.54925,0.39625,0.2675,30.225,75.15,52.925,65.375,8.275,6.15,16.225,100.0,112.975,112.17500000000001
2024-11-13,Los Angeles Lakers,240.0,43.666666666666664,85.33333333333333,0.512,16.0,37.666666666666664,0.42300000000000004,19.0,24.666666666666668,0.7886666666666665,7.333333333333333,32.666666666666664,40.0,29.666666666666668,5.666666666666667,7.333333333333333,12.0,18.0,122.33333333333333,240.0,0.636,0.6056666666666667,0.4413333333333333,0.289,19.866666666666664,71.89999999999999,48.800000000000004,67.96666666666665,5.866666666666667,13.066666666666668,10.9,100.0,124.96666666666665,112.66666666666667
2024-11-13,Memphis Grizzlies,240.0,45.0,88.0,0.5125,12.0,33.25,0.36175,19.25,23.75,0.8015,11.5,35.5,47.0,31.0,10.0,8.25,17.25,20.0,121.25,240.0,0.616,0.58075,0.37925,0.271,29.325000000000003,77.075,54.8,68.775,9.6,16.675,14.85,100.0,118.35,105.7
2024-11-13,Milwaukee Bucks,245.0,41.6,88.6,0.4708,15.4,39.4,0.4024,15.2,20.6,0.7116,9.4,34.8,44.2,23.2,10.2,6.4,13.2,18.4,113.8,245.0,0.583,0.5578000000000001,0.44279999999999997,0.23520000000000002,21.32,76.67999999999999,49.660000000000004,55.94,10.319999999999999,13.1,11.919999999999998,100.0,115.24000000000001,107.75999999999999
2024-11-13,Minnesota Timberwolves,240.0,41.0,85.5,0.48125,11.75,37.25,0.317,17.25,20.5,0.8465,8.25,28.0,36.25,22.0,9.75,3.25,16.0,18.5,111.0,240.0,0.5905,0.551,0.4385,0.244,21.075,74.35,47.35,53.35,9.9,6.375,14.575,100.0,113.125,117.2
2024-11-13,New Orleans Pelicans,240.0,35.4,84.4,0.4232,9.4,31.0,0.3114,14.6,20.4,0.7142,13.8,30.4,44.2,22.0,6.6,5.0,19.2,17.2,94.8,240.0,0.5104,0.4788,0.3652,0.24380000000000002,32.2,71.26,52.120000000000005,62.3,6.92,9.58,17.06,100.0,99.8,120.78
2024-11-13,New York Knicks,240.0,43.666666666666664,91.66666666666667,0.476,12.666666666666666,37.0,0.3433333333333333,14.333333333333334,18.333333333333332,0.7806666666666667,12.333333333333334,31.333333333333332,43.666666666666664,29.333333333333332,7.333333333333333,3.0,14.0,19.333333333333332,114.33333333333333,240.0,0.5726666666666667,0.5443333333333333,0.4033333333333333,0.19999999999999998,28.0,77.86666666666666,51.699999999999996,67.0,7.533333333333334,6.233333333333333,12.266666666666666,100.0,117.16666666666667,111.66666666666667
2024-11-13,Oklahoma City Thunder,240.0,42.57142857142857,89.42857142857143,0.47585714285714287,14.714285714285714,38.142857142857146,0.3841428571428572,16.857142857142858,20.571428571428573,0.8140000000000001,8.0,30.285714285714285,38.285714285714285,25.285714285714285,12.571428571428571,6.857142857142857,11.571428571428571,20.0,116.71428571428571,240.0,0.5917142857142857,0.558,0.42642857142857143,0.22942857142857145,18.657142857142855,67.68571428571428,43.94285714285714,59.34285714285714,12.671428571428573,13.242857142857144,10.5,100.0,117.3,105.3
2024-11-13,Orlando Magic,240.0,40.4,87.4,0.4622,12.8,40.6,0.3116,19.0,23.6,0.8166,11.6,33.6,45.2,26.0,8.4,7.2,14.0,20.0,112.6,240.0,0.575,0.5352,0.4636,0.272,27.160000000000004,80.06,53.14,64.9,8.58,14.36,12.559999999999999,100.0,115.7,97.78
2024-11-13,Philadelphia 76ers,245.0,36.0,85.4,0.421,12.8,38.4,0.3262,18.0,21.8,0.8371999999999999,9.0,30.0,39.0,21.2,8.8,3.6,13.4,19.2,102.8,245.0,0.5408000000000001,0.49540000000000006,0.4474,0.2596,18.96,74.17999999999999,44.339999999999996,58.779999999999994,8.959999999999999,6.980000000000001,12.28,100.0,105.2,114.52000000000001
2024-11-13,Phoenix Suns,240.0,41.0,87.75,0.47075,16.0,40.0,0.40275,17.75,23.5,0.75025,12.0,27.5,39.5,24.75,9.0,4.75,10.25,15.25,115.75,240.0,0.59425,0.563,0.45625,0.2685,26.375,73.6,48.125,60.55,9.5,8.899999999999999,9.475,100.0,122.875,124.925
2024-11-13,Portland Trail Blazers,240.0,39.4,88.6,0.4484,12.0,33.8,0.3694,20.4,25.4,0.8162,14.2,29.0,43.2,23.4,10.0,6.6,19.8,20.0,111.2,240.0,0.5614,0.5178,0.38,0.2884,31.7,72.8,51.019999999999996,58.94,9.9,13.64,16.56,100.0,110.47999999999999,114.25999999999999
2024-11-13,Sacramento Kings,240.0,41.5,81.75,0.50975,10.5,31.0,0.33425000000000005,21.0,24.5,0.844,8.75,33.0,41.75,27.0,7.0,5.5,14.25,19.75,114.5,240.0,0.62125,0.5740000000000001,0.37825,0.29775,22.975,72.675,49.9,64.225,7.275,9.950000000000001,13.475000000000001,100.0,118.925,107.95
2024-11-13,San Antonio Spurs,240.0,42.166666666666664,85.66666666666667,0.4925,16.0,41.833333333333336,0.37866666666666665,15.833333333333334,19.166666666666668,0.848,9.666666666666666,33.333333333333336,43.0,31.166666666666668,6.833333333333333,6.166666666666667,15.5,17.166666666666668,116.16666666666667,240.0,0.6173333333333334,0.5858333333333333,0.4888333333333333,0.22199999999999998,24.3,76.43333333333334,51.949999999999996,73.5,7.0,12.416666666666666,14.166666666666666,100.0,118.96666666666665,111.01666666666667
2024-11-13,Washington Wizards,240.0,39.4,87.8,0.4486,13.8,37.4,0.36019999999999996,15.6,19.8,0.7862,9.2,30.0,39.2,23.8,8.8,5.6,18.0,23.4,108.2,240.0,0.5598,0.5267999999999999,0.4266,0.2304,21.24,72.17999999999999,46.3,60.720000000000006,8.52,11.32,15.8,100.0,105.38,119.94000000000001
2024-11-14,Dallas Mavericks,240.0,45.0,88.0,0.51175,12.25,36.25,0.33625,15.25,20.25,0.75375,10.25,27.75,38.0,26.25,9.0,4.5,13.75,19.75,117.5,240.0,0.6065,0.581,0.4125,0.23149999999999998,25.775,65.3,46.099999999999994,58.3,9.35,8.775,12.375,100.0,121.3,121.55
2024-11-14,Utah Jazz,240.0,38.75,87.0,0.4445,12.25,38.0,0.322,13.0,15.75,0.823,13.75,29.75,43.5,25.0,7.75,3.75,19.0,18.0,102.75,240.0,0.54625,0.5145,0.4355,0.1835,32.175,74.025,51.8,64.3,8.1,7.375,16.725,100.0,107.05,117.5
2024-11-15,Atlanta Hawks,240.0,41.5,91.5,0.4538333333333333,12.666666666666666,37.5,0.32966666666666666,19.333333333333332,25.333333333333332,0.7676666666666666,10.5,33.5,44.0,29.166666666666668,9.833333333333334,5.5,14.5,17.833333333333332,115.0,240.0,0.5596666666666666,0.5231666666666667,0.4115,0.2805,21.8,76.25,48.06666666666666,70.48333333333333,9.433333333333334,10.816666666666668,12.383333333333333,100.0,110.05,115.71666666666665
2024-11-15,Brooklyn Nets,245.0,38.2,85.8,0.4474,15.6,42.0,0.3686,18.4,21.0,0.8718,10.8,30.0,40.8,24.6,6.4,2.8,15.6,19.4,110.4,245.0,0.5838,0.5398000000000001,0.4952,0.24820000000000003,25.4,78.5,50.34,64.42,6.519999999999999,5.659999999999999,14.219999999999999,100.0,113.55999999999999,112.8
2024-11-15,Chicago Bulls,240.0,42.333333333333336,89.33333333333333,0.4748333333333334,16.833333333333332,42.666666666666664,0.39033333333333337,17.166666666666668,22.333333333333332,0.7626666666666667,9.666666666666666,35.0,44.666666666666664,29.666666666666668,7.833333333333333,4.5,16.833333333333332,17.0,118.66666666666667,240.0,0.5986666666666667,0.5681666666666666,0.47633333333333333,0.25266666666666665,21.099999999999998,78.51666666666667,49.75,69.89999999999999,7.483333333333333,7.683333333333334,14.5,100.0,113.25,117.89999999999999
